EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM
20090121062510004,2009-01-21T06:25:10.008000Z,-84.031395,-78.137776,1.92,5.753,6.458,-84.032484,-78.138179,1.9396,0.1294,0.1762,0.0679,0.0548,0.074,0.0568,0.0613,3.943,3.401,3.943
20090121062511708,2009-01-21T06:25:11.720000Z,-83.971135,-78.149845,1.94,8.789,10.39,-83.972676,-78.149925,1.9279,0.0716,0.1035,0.165,0.0421,0.0526,0.0351,0.0427,3.529,2.878,3.529
20090121062513076,2009-01-21T06:25:13.084000Z,-84.049655,-78.169967,2.11,9.198,10.85,-84.05112,-78.170225,2.0851,0.0637,0.1613,0.187,0.0748,0.0722,0.0504,0.0648,4.236,3.464,4.236
20090121062516052,2009-01-21T06:25:16.088000Z,-83.903333,-78.161498,1.79,9.931,11.49,-83.902478,-78.161917,1.7058,0.2739,0.0742,0.094,0.0389,0.0634,0.0726,0.0564,5.898,4.926,5.898
20090121062523028,2009-01-21T06:25:23.024000Z,-83.850362,-78.146983,1.965,6.037,7.126,-83.849678,-78.146604,1.9694,0.2134,0.111,0.0691,0.0547,0.1025,0.0523,0.0664,3.388,2.797,3.388
20090121062527136,2009-01-21T06:25:27.176000Z,-84.02735,-78.167202,2.025,5.665,6.529,-84.028443,-78.167244,2.0239,0.1651,0.1215,0.062,0.0662,0.0752,0.0469,0.0616,3.203,2.706,3.203
20090121062532944,2009-01-21T06:25:32.924000Z,-83.900932,-78.15993,1.895,12.2,14.58,-83.902279,-78.159979,1.8924,0.3604,0.0791,0.0938,0.0595,0.0749,0.0907,0.0739,5.938,4.795,5.938
20090121062540344,2009-01-21T06:25:40.392000Z,-83.957911,-78.165612,1.82,18.13,21.14,-83.956584,-78.16484,1.8156,0.0713,0.1464,0.1985,0.0231,0.061,0.0484,0.0409,5.746,4.727,5.746
20090121062559324,2009-01-21T06:25:59.356000Z,-83.970698,-78.1498,1.925,7.152,8.369,-83.971143,-78.1498,1.9195,0.0609,0.1442,0.1606,0.1405,0.1074,0.0836,0.1081,3.247,2.671,3.247
20090121062601788,2009-01-21T06:26:01.804000Z,-84.049874,-78.170012,2.11,10.97,12.72,-84.04961,-78.170023,2.0922,0.0599,0.1507,0.178,0.0676,0.0659,0.0504,0.0607,4.496,3.71,4.496
20090121062603052,2009-01-21T06:26:03.060000Z,-83.906823,-78.158497,2.04,7.864,9.339,-83.903724,-78.159698,1.9075,0.3437,0.0904,0.0782,0.0749,0.1171,0.1098,0.0987,4.957,4.039,4.957
20090121062608380,2009-01-21T06:26:08.380000Z,-83.851016,-78.147028,1.965,7.22,8.328,-83.851194,-78.146521,1.9553,0.0708,0.1643,0.2395,0.0529,0.1043,0.0533,0.0665,3.492,2.935,3.492
20090121062613136,2009-01-21T06:26:13.164000Z,-84.025827,-78.16765,2.05,5.774,6.523,-84.026724,-78.167476,2.0324,0.0124,0.0318,0.0333,0.0869,0.0822,0.0595,0.0752,3.442,2.967,3.442
20090121062617200,2009-01-21T06:26:17.208000Z,-83.813714,-78.15096,1.93,24.14,27.7,-83.812971,-78.150905,1.927,0.0715,0.1036,0.2049,0.0351,0.0497,0.0466,0.0433,7.142,5.908,7.142
20090121062620996,2009-01-21T06:26:21.028000Z,-83.907697,-78.160691,1.95,8.494,9.8,-83.906824,-78.161285,1.8326,0.3159,0.0827,0.0918,0.0755,0.0959,0.0973,0.089,5.016,4.237,5.016
20090121062627156,2009-01-21T06:26:27.180000Z,-83.763234,-78.160883,1.86,10.69,12.13,-83.764362,-78.160327,1.9307,0.0124,0.0322,0.0336,0.0584,0.0663,0.0945,0.0715,4.571,3.897,4.571
20090121062634140,2009-01-21T06:26:34.144000Z,-84.027244,-78.136569,1.945,25.84,31.66,-84.027965,-78.136239,1.9098,0.1764,0.0822,0.0678,0.0362,0.0462,0.0462,0.0426,7.629,5.93,7.629
20090121062640108,2009-01-21T06:26:40.144000Z,-83.958349,-78.165791,1.84,14.72,17.23,-83.959479,-78.165924,1.8199,0.0697,0.0961,0.1979,0.0385,0.0604,0.0622,0.0525,6.175,5.065,6.175
20090121062642148,2009-01-21T06:26:42.160000Z,-83.971135,-78.14989,1.93,7.559,8.869,-83.971818,-78.149794,1.9163,0.0694,0.1242,0.185,0.0483,0.0714,0.0412,0.0522,3.809,3.158,3.809
20090121062645412,2009-01-21T06:26:45.432000Z,-84.047469,-78.169789,2.145,12.89,14.44,-84.047334,-78.169733,2.1139,0.0644,0.1279,0.1907,0.0433,0.0694,0.0438,0.0509,4.957,4.249,4.957
20090121062650452,2009-01-21T06:26:50.488000Z,-83.851014,-78.147431,1.905,8.543,9.927,-83.852213,-78.146758,1.9166,0.0766,0.1449,0.2029,0.0495,0.1389,0.0527,0.0713,4.336,3.598,4.336
20090121062651232,2009-01-21T06:26:51.236000Z,-83.909222,-78.157825,2.04,7.358,8.705,-83.906255,-78.158516,1.9356,0.3913,0.0911,0.0768,0.0842,0.1243,0.1074,0.1039,5.131,4.213,5.131
20090121062713884,2009-01-21T06:27:13.864000Z,-83.905078,-78.15899,2.015,6.543,7.676,-83.902798,-78.15971,1.917,0.384,0.1005,0.0823,0.0869,0.1162,0.1146,0.105,4.981,4.147,4.981
20090121062724220,2009-01-21T06:27:24.236000Z,-84.029399,-78.134463,1.94,7.577,8.661,-84.029946,-78.134602,1.9156,0.0677,0.1316,0.2011,0.0424,0.0699,0.0679,0.0586,4.174,3.503,4.174
20090121062726032,2009-01-21T06:27:26.060000Z,-83.951736,-78.151193,1.915,7.047,8.356,-83.951883,-78.151145,1.9133,0.2252,0.0957,0.0789,0.0537,0.0817,0.0448,0.0581,3.296,2.685,3.296
20090121062735672,2009-01-21T06:27:35.676000Z,-84.014427,-78.139933,1.905,8.576,9.885,-84.013121,-78.140456,1.9274,0.0676,0.1229,0.1789,0.0506,0.0687,0.0443,0.0536,4.707,3.987,4.707
20090121062741016,2009-01-21T06:27:41.036000Z,-83.814151,-78.150871,1.92,20.3,22.79,-83.814067,-78.150804,1.9111,0.0696,0.0987,0.2037,0.0382,0.0662,0.0548,0.0518,5.881,5.005,5.881
20090121062745456,2009-01-21T06:27:45.480000Z,-84.053152,-78.170145,2.06,10.74,12.4,-84.05039,-78.170249,2.0503,0.0616,0.1604,0.1912,0.0797,0.0771,0.0632,0.073,4.678,3.859,4.678
20090121062747748,2009-01-21T06:27:47.784000Z,-83.978558,-78.151455,1.955,6.1,7.17,-83.978416,-78.151406,1.9552,0.062,0.1245,0.1599,0.057,0.065,0.0372,0.0517,3.494,2.852,3.494
20090121062748480,2009-01-21T06:27:48.496000Z,-83.957912,-78.165836,1.81,13.44,15.99,-83.95926,-78.166056,1.8064,0.0654,0.1118,0.1885,0.0351,0.0624,0.0528,0.0487,5.81,4.717,5.81
20090121062750852,2009-01-21T06:27:50.884000Z,-83.906823,-78.158452,2.005,7.708,8.962,-83.90499,-78.158992,1.9166,0.3923,0.0907,0.076,0.0825,0.1214,0.1023,0.1008,5.037,4.221,5.037
20090121062801724,2009-01-21T06:28:01.736000Z,-83.921653,-78.155048,2.08,6.899,8.19,-83.917527,-78.156223,1.9972,0.6384,0.1033,0.0822,0.1362,0.1603,0.104,0.1314,4.452,3.624,4.452
20090121062804108,2009-01-21T06:28:04.124000Z,-83.970698,-78.1498,1.935,6.147,7.048,-83.970002,-78.149846,1.9233,0.0686,0.1079,0.162,0.0605,0.0612,0.0398,0.0528,3.677,3.124,3.677
20090121062815948,2009-01-21T06:28:15.984000Z,-83.953915,-78.150744,1.965,7.66,8.922,-83.953205,-78.151078,1.9371,0.2133,0.0758,0.0847,0.0378,0.0719,0.0434,0.0491,3.812,3.149,3.812
20090121062817060,2009-01-21T06:28:17.064000Z,-83.761709,-78.160613,1.955,9.967,11.89,-83.760124,-78.160784,1.8907,0.0744,0.125,0.2768,0.0643,0.07,0.114,0.0801,5.369,4.32,5.369
20090121062854476,2009-01-21T06:28:54.484000Z,-84.015737,-78.140246,1.945,10.12,11.61,-84.015143,-78.140391,1.9074,0.2232,0.0917,0.0738,0.0375,0.0762,0.0489,0.0519,4.9,4.095,4.9
20090121062857272,2009-01-21T06:28:57.296000Z,-83.981393,-78.151499,1.945,5.801,6.671,-83.980918,-78.151526,1.9354,0.067,0.1002,0.1656,0.0496,0.0632,0.036,0.0483,3.044,2.572,3.044
20090121062901156,2009-01-21T06:29:01.168000Z,-83.90115,-78.159975,1.89,7.676,8.606,-83.902794,-78.160073,1.8817,0.4056,0.0787,0.1024,0.0798,0.1106,0.1062,0.0979,5.08,4.376,5.08
20090121062903652,2009-01-21T06:29:03.692000Z,-84.0455,-78.169522,2.105,12.62,15.05,-84.044865,-78.169383,2.0968,0.0687,0.1162,0.2078,0.0434,0.0667,0.0564,0.0546,5.493,4.426,5.493
20090121062906612,2009-01-21T06:29:06.624000Z,-83.813714,-78.15105,1.925,31.32,35.43,-83.813815,-78.150939,1.9115,0.1977,0.0851,0.0733,0.0349,0.0486,0.0452,0.0425,6.854,5.724,6.854
20090121062909692,2009-01-21T06:29:09.712000Z,-83.957694,-78.165925,1.8,14.25,17.06,-83.957991,-78.166206,1.7749,0.0633,0.0891,0.1959,0.0325,0.0572,0.051,0.0456,6.145,4.908,6.145
20090121062910100,2009-01-21T06:29:10.136000Z,-83.856785,-78.118546,2.03,7.76,9.441,-83.85644,-78.118383,2.0123,0.0609,0.1386,0.173,0.0502,0.0598,0.0491,0.0528,4.049,3.216,4.049
20090121062918816,2009-01-21T06:29:18.836000Z,-83.971352,-78.1498,1.935,5.919,6.957,-83.973087,-78.149805,1.9378,0.0694,0.1337,0.1958,0.0778,0.0878,0.0433,0.0666,3.431,2.839,3.431
20090121062933212,2009-01-21T06:29:33.228000Z,-84.030276,-78.175217,1.99,5.64,6.38,-84.029557,-78.17519,1.9919,0.0094,0.0407,0.0238,0.0626,0.0947,0.0855,0.0798,3.2,2.756,3.2
20090121062947360,2009-01-21T06:29:47.384000Z,-83.852106,-78.146849,2.01,6.251,7.387,-83.852248,-78.147204,1.9887,0.1299,0.2194,0.0699,0.0603,0.1064,0.0557,0.071,3.907,3.21,3.907
20090121062953176,2009-01-21T06:29:53.184000Z,-84.048344,-78.169879,2.14,12.04,13.81,-84.049407,-78.170077,2.112,0.0607,0.138,0.1681,0.0611,0.0601,0.0475,0.0559,5.352,4.498,5.352
20090121062958940,2009-01-21T06:29:58.944000Z,-83.953914,-78.15061,1.95,8.651,9.835,-83.953719,-78.150686,1.9423,0.0736,0.0965,0.1974,0.0448,0.0614,0.0414,0.0485,3.72,3.152,3.72
20090121063002660,2009-01-21T06:30:02.692000Z,-83.903769,-78.15899,1.945,10.68,12.6,-83.904417,-78.159217,1.8941,0.2935,0.0738,0.088,0.0667,0.0941,0.0965,0.0846,5.793,4.779,5.793
20090121063008280,2009-01-21T06:30:08.300000Z,-83.95813,-78.165746,1.84,11.39,13.45,-83.959024,-78.165868,1.8142,0.0669,0.1091,0.2039,0.0364,0.06,0.065,0.0522,5.876,4.859,5.876
20090121063012620,2009-01-21T06:30:12.664000Z,-83.950865,-78.151417,1.93,5.752,6.794,-83.950521,-78.151178,1.9251,0.2259,0.0956,0.074,0.0583,0.0945,0.0423,0.0615,3.063,2.507,3.063
20090121063017440,2009-01-21T06:30:17.448000Z,-83.905514,-78.1589,2.015,6.863,7.785,-83.90179,-78.160422,1.8422,0.4488,0.0954,0.0799,0.0861,0.1333,0.1333,0.1152,4.37,3.747,4.37
20090121063028860,2009-01-21T06:30:28.868000Z,-83.813496,-78.151005,1.935,19.51,22.76,-83.813805,-78.151132,1.919,0.0699,0.1079,0.207,0.0382,0.0539,0.0493,0.0466,5.351,4.361,5.351
20090121063032292,2009-01-21T06:30:32.336000Z,-83.970916,-78.149755,1.92,6.199,7.163,-83.972103,-78.149798,1.9222,0.067,0.1195,0.1766,0.0517,0.0652,0.0364,0.0497,3.065,2.576,3.065
20090121063038004,2009-01-21T06:30:38.004000Z,-83.851015,-78.147073,1.96,8.316,9.546,-83.851404,-78.146662,1.9624,0.2179,0.1166,0.0749,0.0528,0.0804,0.048,0.0588,3.901,3.291,3.901
20090121063048260,2009-01-21T06:30:48.276000Z,-84.049436,-78.169878,2.115,13.14,15.1,-84.048873,-78.169898,2.0908,0.062,0.168,0.1857,0.0751,0.0659,0.0496,0.0626,4.363,3.631,4.363
20090121063100352,2009-01-21T06:31:00.340000Z,-83.979648,-78.151455,1.985,8.86,10.38,-83.980003,-78.151439,1.9779,0.0703,0.114,0.177,0.0451,0.0587,0.0344,0.045,3.674,3.029,3.674
20090121063105232,2009-01-21T06:31:05.212000Z,-83.901369,-78.160065,1.895,7.997,9.347,-83.902192,-78.16008,1.8826,0.4063,0.0809,0.0971,0.0736,0.1129,0.1112,0.0974,5.651,4.679,5.651
20090121063109636,2009-01-21T06:31:09.680000Z,-83.952172,-78.151192,1.965,5.516,6.515,-83.952116,-78.151251,1.9513,0.0791,0.1119,0.254,0.0642,0.0894,0.0477,0.0649,3.368,2.747,3.368
20090121063110948,2009-01-21T06:31:10.980000Z,-84.028006,-78.167246,2.045,5.851,6.873,-84.028867,-78.167584,2.0379,0.0646,0.1594,0.1851,0.0824,0.0939,0.0569,0.0761,3.395,2.773,3.395
20090121063126280,2009-01-21T06:31:26.300000Z,-83.951519,-78.151327,1.955,6.289,7.269,-83.951735,-78.151094,1.9445,0.2191,0.0956,0.077,0.0513,0.0764,0.0456,0.0563,3.86,3.236,3.86
20090121063128012,2009-01-21T06:31:28.044000Z,-83.851015,-78.147118,1.96,8.539,10.06,-83.850651,-78.146656,1.9591,0.2015,0.1206,0.0709,0.0517,0.0878,0.0543,0.0627,4.383,3.598,4.383
20090121063129408,2009-01-21T06:31:29.440000Z,-83.903332,-78.159079,1.915,7.666,8.77,-83.902996,-78.15907,1.8587,0.3646,0.0769,0.103,0.073,0.0984,0.109,0.0922,5.031,4.267,5.031
20090121063136220,2009-01-21T06:31:36.232000Z,-83.814367,-78.15114,1.9,19.05,21.89,-83.814576,-78.15113,1.9007,0.2067,0.0938,0.0727,0.038,0.0615,0.0566,0.051,6.803,5.661,6.803
20090121063147848,2009-01-21T06:31:47.856000Z,-84.048562,-78.169878,2.14,13.48,15.47,-84.048988,-78.170007,2.1134,0.0626,0.1625,0.1729,0.0611,0.0615,0.0441,0.0549,4.772,3.991,4.772
20090121063153424,2009-01-21T06:31:53.404000Z,-83.901369,-78.15993,1.895,8.099,9.335,-83.90292,-78.160059,1.8761,0.2945,0.0881,0.0816,0.0666,0.1029,0.1085,0.0906,5.324,4.47,5.324
20090121063156684,2009-01-21T06:31:56.688000Z,-83.97179,-78.150024,1.94,5.514,6.494,-83.97171,-78.149944,1.9364,0.0706,0.1542,0.1855,0.0791,0.0828,0.039,0.0635,3.081,2.558,3.081
20090121063203616,2009-01-21T06:32:03.632000Z,-83.972666,-78.150785,1.93,7.065,8.258,-83.973587,-78.150994,1.9411,0.0678,0.1872,0.1154,0.052,0.0589,0.0457,0.0519,4.449,3.67,4.449
20090121063219624,2009-01-21T06:32:19.656000Z,-83.765206,-78.160167,1.965,12.8,14.58,-83.764347,-78.160317,1.9309,0.0124,0.0316,0.0335,0.0481,0.0513,0.0693,0.0555,5.164,4.382,5.164
20090121063221948,2009-01-21T06:32:21.980000Z,-83.851015,-78.147073,1.96,10.73,12.67,-83.852586,-78.146831,1.9433,0.208,0.0998,0.0779,0.0488,0.0687,0.0373,0.05,4.739,3.892,4.739
20090121063227168,2009-01-21T06:32:27.200000Z,-83.813713,-78.151139,1.92,17.5,20.05,-83.813952,-78.151101,1.9218,0.0685,0.0969,0.199,0.0369,0.0649,0.0563,0.0512,5.615,4.67,5.615
20090121063230860,2009-01-21T06:32:30.900000Z,-84.009265,-78.14728,1.91,5.724,6.595,-84.009831,-78.146085,1.9008,0.1723,0.4209,0.0893,0.1394,0.2221,0.0759,0.1329,3.053,2.535,3.053
20090121063231952,2009-01-21T06:32:31.972000Z,-83.959657,-78.165432,1.86,15.31,18.07,-83.960195,-78.165574,1.8414,0.07,0.1064,0.1862,0.0325,0.0416,0.0496,0.0406,6.341,5.172,6.341
20090121063241492,2009-01-21T06:32:41.492000Z,-83.970699,-78.14989,1.93,7.139,8.363,-83.973894,-78.150062,1.9313,0.0706,0.121,0.1732,0.0606,0.0715,0.0404,0.056,3.27,2.701,3.27
20090121063254608,2009-01-21T06:32:54.636000Z,-83.952175,-78.151685,1.93,6.7,7.626,-83.955076,-78.151142,1.9173,0.2744,0.0989,0.0841,0.0873,0.1253,0.0482,0.0808,3.161,2.682,3.161
20090121063306680,2009-01-21T06:33:06.704000Z,-83.866363,-78.11501,2.04,6.991,8.393,-83.86574,-78.115294,2.0372,0.0684,0.1517,0.2067,0.074,0.0987,0.0782,0.083,3.994,3.24,3.994
20090121063307644,2009-01-21T06:33:07.688000Z,-84.026526,-78.171815,2.05,7.107,8.248,-84.027111,-78.171328,2.0474,0.0637,0.1109,0.1852,0.049,0.0822,0.0621,0.063,4.316,3.627,4.316
20090121063314696,2009-01-21T06:33:14.672000Z,-83.981611,-78.151499,1.955,6.205,7.321,-83.98157,-78.151773,1.9646,0.0675,0.1266,0.1835,0.051,0.0617,0.0353,0.0481,3.06,2.506,3.06
20090121063318052,2009-01-21T06:33:18.064000Z,-84.049436,-78.169878,2.11,12.16,14.06,-84.049962,-78.170038,2.0916,0.063,0.1407,0.1748,0.0598,0.0661,0.0421,0.055,4.913,4.083,4.913
20090121063328548,2009-01-21T06:33:28.560000Z,-83.971134,-78.1498,1.93,8.629,9.924,-83.972603,-78.149794,1.9114,0.0711,0.1033,0.1728,0.0486,0.0634,0.0356,0.0479,3.874,3.239,3.874
20090121063330092,2009-01-21T06:33:30.140000Z,-83.957697,-78.166418,1.79,8.018,9.357,-83.959926,-78.166188,1.8053,0.0676,0.1044,0.2141,0.0631,0.0777,0.067,0.069,4.836,4.015,4.836
20090121063336828,2009-01-21T06:33:36.840000Z,-83.814367,-78.15114,1.905,23.44,26.75,-83.814127,-78.151042,1.9026,0.2031,0.1,0.0723,0.0353,0.0485,0.053,0.0449,6.412,5.347,6.412
20090121063339872,2009-01-21T06:33:39.884000Z,-83.900932,-78.159975,1.895,11.48,13.36,-83.903227,-78.15971,1.9197,0.2707,0.0773,0.0894,0.0624,0.0746,0.0843,0.0732,5.482,4.584,5.482
20090121063359236,2009-01-21T06:33:59.272000Z,-84.049217,-78.169833,2.115,10.52,12.46,-84.048091,-78.169583,2.0858,0.0619,0.1593,0.1855,0.0787,0.0722,0.0534,0.0672,5.103,4.152,5.103
20090121063401516,2009-01-21T06:34:01.544000Z,-84.02983,-78.134015,1.925,7.482,8.824,-84.030091,-78.134045,1.9184,0.0672,0.1343,0.2174,0.0559,0.0724,0.0682,0.0651,4.153,3.418,4.153
20090121063405720,2009-01-21T06:34:05.744000Z,-83.971136,-78.150114,1.91,8.422,9.735,-83.971789,-78.149872,1.8914,0.0707,0.1229,0.1745,0.0418,0.0549,0.0372,0.044,3.776,3.173,3.776
20090121063407464,2009-01-21T06:34:07.480000Z,-83.944726,-78.142237,1.975,6.516,7.417,-83.946884,-78.142117,1.9383,0.3406,0.0914,0.0983,0.0936,0.1468,0.0514,0.089,3.72,3.163,3.72
20090121063436028,2009-01-21T06:34:36.016000Z,-83.903769,-78.161408,1.8,6.351,7.659,-83.904862,-78.160775,1.85,0.0764,0.12,0.3561,0.0741,0.1097,0.1183,0.0987,4.505,3.624,4.505
20090121063447132,2009-01-21T06:34:47.168000Z,-84.026911,-78.166933,2.02,7.407,8.497,-84.028484,-78.166737,2.0239,0.1935,0.117,0.0649,0.0544,0.0789,0.0422,0.0566,3.657,3.066,3.657
20090121063449336,2009-01-21T06:34:49.332000Z,-83.970698,-78.149755,1.935,6.402,7.511,-83.970582,-78.149886,1.9275,0.0696,0.1191,0.1762,0.0695,0.0668,0.0393,0.0567,3.529,2.882,3.529
20090121063449844,2009-01-21T06:34:49.860000Z,-84.049654,-78.169878,2.115,9.67,11.32,-84.04978,-78.169783,2.1066,0.0623,0.1587,0.1882,0.0791,0.0763,0.0552,0.0693,4.476,3.676,4.476
20090121063453156,2009-01-21T06:34:53.164000Z,-83.813278,-78.151005,1.93,18.51,21.44,-83.812776,-78.151072,1.9138,0.0711,0.0997,0.2123,0.0342,0.0609,0.0555,0.0487,6.077,4.987,6.077
20090121063520780,2009-01-21T06:35:20.812000Z,-83.953044,-78.151148,1.93,6.016,6.831,-83.9535,-78.151304,1.9162,0.2125,0.0955,0.0768,0.0574,0.088,0.0498,0.0631,3.298,2.835,3.298
20090121063529456,2009-01-21T06:35:29.436000Z,-83.850798,-78.147028,1.96,11.94,13.79,-83.850994,-78.146664,1.9531,0.1969,0.1068,0.0725,0.0377,0.0663,0.0408,0.0467,4.474,3.74,4.474
20090121063532628,2009-01-21T06:35:32.652000Z,-83.971353,-78.14989,1.94,5.764,6.963,-83.971931,-78.149824,1.93,0.0658,0.1743,0.1455,0.0814,0.0707,0.0481,0.0652,3.256,2.598,3.256
20090121063533096,2009-01-21T06:35:33.128000Z,-83.90115,-78.159572,1.83,12.12,14.6,-83.902626,-78.15957,1.8526,0.2981,0.0725,0.0885,0.0455,0.0693,0.0737,0.0615,6.007,4.834,6.007
20090121063542292,2009-01-21T06:35:42.308000Z,-84.048783,-78.170102,2.115,8.991,10.81,-84.049654,-78.170401,2.0732,0.0602,0.142,0.1723,0.0695,0.0756,0.0567,0.0668,4.356,3.462,4.356
20090121063550096,2009-01-21T06:35:50.116000Z,-83.957694,-78.165836,1.8,21.75,25.52,-83.958154,-78.16574,1.7919,0.0699,0.0934,0.2186,0.0348,0.0569,0.0536,0.0474,6.617,5.401,6.617
20090121063558784,2009-01-21T06:35:58.792000Z,-83.813496,-78.15105,1.94,17.73,20.4,-83.813437,-78.150945,1.931,0.071,0.1105,0.2266,0.0414,0.0663,0.0627,0.0556,5.885,4.876,5.885
20090121063604204,2009-01-21T06:36:04.212000Z,-83.943468,-78.155941,1.95,6.709,7.971,-83.943479,-78.156029,1.9518,0.2661,0.0967,0.0748,0.0614,0.0824,0.0526,0.0643,3.614,2.959,3.614
20090121063618532,2009-01-21T06:36:18.544000Z,-83.852541,-78.147208,2.005,8.333,10.03,-83.855663,-78.147534,1.9598,0.0688,0.145,0.1954,0.0966,0.0673,0.0459,0.0668,4.031,3.248,4.031
20090121063622640,2009-01-21T06:36:22.680000Z,-83.970917,-78.149979,1.935,5.59,6.663,-83.971223,-78.150006,1.9229,0.0653,0.1078,0.1664,0.0831,0.0664,0.051,0.0655,3.119,2.536,3.119
20090121063623744,2009-01-21T06:36:23.776000Z,-84.049436,-78.169878,2.105,9.331,10.78,-84.048527,-78.169624,2.103,0.0601,0.1578,0.1895,0.0783,0.0758,0.0579,0.07,4.478,3.75,4.478
20090121063646760,2009-01-21T06:36:46.756000Z,-83.81415,-78.15096,1.93,14.2,16.42,-83.814106,-78.150729,1.9325,0.067,0.1092,0.2087,0.0384,0.0636,0.0556,0.0514,4.986,4.103,4.986
20090121063650444,2009-01-21T06:36:50.460000Z,-83.979648,-78.151455,1.965,7.819,9.082,-83.980641,-78.151378,1.9552,0.0735,0.1181,0.1933,0.0591,0.0734,0.0373,0.0545,4.016,3.356,4.016
20090121063652972,2009-01-21T06:36:53.008000Z,-83.901369,-78.159617,1.825,12.38,14.73,-83.903773,-78.159502,1.8564,0.2453,0.0742,0.0889,0.05,0.06,0.0748,0.0608,6.062,4.959,6.062
20090121063701892,2009-01-21T06:37:01.908000Z,-83.970917,-78.14989,1.93,8.485,9.691,-83.970794,-78.149784,1.9113,0.0688,0.1308,0.1712,0.0453,0.0593,0.0356,0.0458,3.528,2.987,3.528
20090121063705536,2009-01-21T06:37:05.552000Z,-84.048563,-78.169923,2.13,13.36,15.58,-84.04906,-78.170014,2.1007,0.06,0.1142,0.1675,0.053,0.0604,0.0407,0.0507,5.522,4.527,5.522
20090121063709580,2009-01-21T06:37:09.616000Z,-83.851668,-78.147476,1.91,10.89,12.86,-83.853916,-78.146963,1.9291,0.1944,0.1017,0.0708,0.0459,0.0835,0.0508,0.058,4.905,4.044,4.905
20090121063716164,2009-01-21T06:37:16.176000Z,-83.903987,-78.159169,1.985,9.227,10.83,-83.902935,-78.159476,1.9214,0.4266,0.0823,0.1,0.0689,0.1006,0.097,0.0876,5.486,4.53,5.486
20090121063717944,2009-01-21T06:37:17.952000Z,-83.761926,-78.160748,1.955,5.966,6.918,-83.761639,-78.160715,1.9556,0.0765,0.1381,0.313,0.061,0.0862,0.1308,0.0883,3.924,3.298,3.924
20090121063723896,2009-01-21T06:37:23.900000Z,-83.953697,-78.150744,1.965,7.079,8.148,-83.953182,-78.151096,1.9414,0.0769,0.104,0.2308,0.053,0.0887,0.0423,0.0584,3.318,2.795,3.318
20090121063739412,2009-01-21T06:37:39.440000Z,-84.048561,-78.169789,2.14,8.509,9.532,-84.048568,-78.169711,2.0827,0.0124,0.0322,0.0332,0.0615,0.0684,0.0496,0.0593,3.993,3.41,3.993
20090121063741284,2009-01-21T06:37:41.304000Z,-83.95813,-78.165791,1.82,18.84,22.33,-83.959442,-78.16596,1.802,0.0681,0.0943,0.1906,0.0235,0.0528,0.0429,0.0376,6.868,5.588,6.868
20090121063748124,2009-01-21T06:37:48.136000Z,-83.813714,-78.151005,1.92,21.87,24.93,-83.813491,-78.150826,1.9208,0.0716,0.0991,0.2089,0.0342,0.0519,0.0468,0.0436,6.152,5.112,6.152
20090121063753460,2009-01-21T06:37:53.492000Z,-83.850798,-78.146939,1.97,5.942,6.971,-83.849147,-78.145456,2.0186,0.0683,0.1334,0.2127,0.078,0.117,0.0561,0.08,3.435,2.846,3.435
20090121063817160,2009-01-21T06:38:17.192000Z,-83.901369,-78.159661,1.845,10.13,12.17,-83.901571,-78.159855,1.8033,0.33,0.0752,0.0973,0.0563,0.0794,0.096,0.0755,5.449,4.402,5.449
20090121063822496,2009-01-21T06:38:22.488000Z,-84.015733,-78.139888,1.95,9.95,11.54,-84.014623,-78.140016,1.9437,0.1931,0.1039,0.0684,0.0374,0.0518,0.0424,0.0434,5.059,4.253,5.059
20090121063832160,2009-01-21T06:38:32.188000Z,-84.050532,-78.170191,2.075,10.98,12.31,-84.050261,-78.170307,2.0656,0.056,0.1298,0.1676,0.0614,0.0703,0.0588,0.0633,4.332,3.664,4.332
20090121063833520,2009-01-21T06:38:33.524000Z,-83.813931,-78.151095,1.935,14.86,16.66,-83.815028,-78.151059,1.9305,0.0698,0.1275,0.1923,0.0412,0.0518,0.0461,0.0462,5.602,4.746,5.602
20090121063836612,2009-01-21T06:38:36.616000Z,-83.906605,-78.159079,2.005,5.721,6.855,-83.902815,-78.15962,1.8527,0.311,0.0753,0.0971,0.0811,0.1151,0.1259,0.1055,4.451,3.62,4.451
20090121063840856,2009-01-21T06:38:40.856000Z,-83.965681,-78.149354,1.895,7.799,9.185,-83.965672,-78.149396,1.9116,0.0762,0.1273,0.2126,0.0645,0.0782,0.0374,0.0574,4.402,3.631,4.402
20090121063906880,2009-01-21T06:39:06.892000Z,-83.979867,-78.151544,1.975,8.509,10.27,-83.979991,-78.151703,1.9563,0.0691,0.1215,0.1713,0.0486,0.0605,0.0326,0.0458,3.854,3.075,3.854
20090121063907516,2009-01-21T06:39:07.532000Z,-84.049655,-78.169967,2.105,8.04,9.443,-84.049804,-78.170166,2.0874,0.0587,0.1545,0.1837,0.0795,0.0753,0.0563,0.0696,4.367,3.591,4.367
