EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM,GlobalCovarianceProduct,GlobalCovarianceGeometricMean
20090120231643280,2009-01-20T23:16:43.280000Z,-83.812187,-78.151094,1.95,10.9,13.02,-83.812551,-78.151036,1.9304,0.0695,0.1185,0.2076,0.0467,0.0707,0.0646,0.0597,4.93,3.927,4.93,0.000213289174,0.05974794017280007
20090120094734364,2009-01-20T09:47:34.404000Z,-84.031851,-78.179381,2.015,5.426,6.112,-84.030964,-78.179094,2.0081,0.0668,0.172,0.2426,0.1281,0.1485,0.1605,0.1451,3.498,3.029,3.498,0.0030531674249999995,0.14507198051220935
20090120113231164,2009-01-20T11:32:31.172000Z,-83.812842,-78.15105,1.94,5.143,5.969,-83.812538,-78.150829,1.9344,0.0724,0.1099,0.2513,0.0687,0.1034,0.0875,0.0853,3.443,2.89,3.443,0.00062156325,0.08534179561193547
20090120205110200,2009-01-20T20:51:10.216000Z,-84.033993,-78.136387,1.94,7.278,8.306,-84.036172,-78.136235,1.8936,0.2103,0.1083,0.0708,0.0511,0.0637,0.0632,0.0591,4.584,3.921,4.584,0.00020572042400000002,0.05903267595317823
20090120122447404,2009-01-20T12:24:47.404000Z,-83.881293,-78.160243,1.77,5.407,6.172,-83.882766,-78.160537,1.7228,0.288,0.0848,0.0955,0.0938,0.154,0.1821,0.138,3.908,3.322,3.908,0.00263047092,0.13804197630843842
20090120191805860,2009-01-20T19:18:05.864000Z,-84.015953,-78.140112,1.965,9.109,10.57,-84.017376,-78.139577,1.9206,0.1939,0.1067,0.0748,0.0393,0.0572,0.0494,0.0481,4.249,3.506,4.249,0.00011104922400000001,0.048066058353308856
20090120231432612,2009-01-20T23:14:32.624000Z,-84.045011,-78.147085,2.0,7.256,8.421,-84.047834,-78.14757,1.9949,0.0672,0.1438,0.129,0.2866,0.1649,0.1068,0.1716,3.39,2.836,3.39,0.005047404312,0.17153629733756195
20090120041617928,2009-01-20T04:16:17.952000Z,-83.985975,-78.15199,1.9,5.217,5.894,-83.984463,-78.151994,1.8623,0.072,0.2026,0.1436,0.3186,0.8382,0.0752,0.2718,3.893,3.347,3.893,0.020082199103999998,0.2718131245215699
20090120064139264,2009-01-20T06:41:39.276000Z,-84.021152,-78.137154,1.91,6.017,7.108,-84.023133,-78.137575,1.9257,0.0778,0.1168,0.2035,0.0473,0.0807,0.0664,0.0633,4.139,3.418,4.139,0.000253456104,0.06328501950281451
20090120191604356,2009-01-20T19:16:04.368000Z,-84.045012,-78.147175,2.005,10.36,11.93,-84.045779,-78.147534,2.0036,0.071,0.1433,0.149,0.0415,0.0521,0.0357,0.0426,3.68,3.1,3.68,7.718875500000001e-05,0.04257794324244159
20090120084338644,2009-01-20T08:43:38.680000Z,-84.004274,-78.175003,1.96,6.777,7.81,-84.007358,-78.174668,1.9503,0.1474,0.2034,0.0695,0.0835,0.0872,0.0764,0.0823,4.216,3.546,4.216,0.0005562836800000001,0.08224296765169539
20090120135157060,2009-01-20T13:51:57.084000Z,-83.962693,-78.161536,1.935,5.094,5.849,-83.962088,-78.161492,1.9126,0.073,0.119,0.208,0.0676,0.0821,0.0679,0.0722,3.604,3.053,3.604,0.000376842284,0.07223037602755833
20090120124438820,2009-01-20T12:44:38.836000Z,-84.014215,-78.140605,1.955,12.84,15.05,-84.014165,-78.140737,1.9261,0.1645,0.0909,0.0641,0.0357,0.056,0.0395,0.0429,5.106,4.22,5.106,7.896840000000001e-05,0.042902682386707074
20090120102023980,2009-01-20T10:20:24.004000Z,-84.012516,-78.168551,2.0,11.7,14.01,-84.014599,-78.168596,1.9701,0.1266,0.1548,0.0626,0.0339,0.0374,0.0388,0.0366,5.535,4.448,5.535,4.9192968e-05,0.0366410301605188
20090120014124020,2009-01-20T01:41:24.044000Z,-83.954349,-78.150386,1.95,5.535,6.405,-83.95388,-78.149906,1.9258,0.0797,0.1133,0.2589,0.1724,0.2534,0.0458,0.126,3.521,2.93,3.521,0.002000826128,0.12600945020243062
20090120234824036,2009-01-20T23:48:24.052000Z,-83.980521,-78.151544,1.98,5.969,6.848,-83.980823,-78.151652,1.9713,0.0701,0.1205,0.1792,0.0538,0.0716,0.0397,0.0535,3.192,2.707,3.192,0.000152927576,0.05347637189950872
20090120050801584,2009-01-20T05:08:01.584000Z,-84.040126,-78.139429,1.97,5.079,5.931,-83.85842,-78.143138,1.9609,0.0071,0.0485,0.0192,1.4266,0.2692,0.1884,0.4167,3.54,2.947,3.54,0.07235327164800001,0.4166960572687511
20090120055250552,2009-01-20T05:52:50.548000Z,-83.91642,-78.156437,1.98,8.891,10.39,-83.915909,-78.156721,1.9411,0.2853,0.0795,0.1015,0.0627,0.0932,0.0688,0.0738,5.004,4.159,5.004,0.00040204243200000003,0.07380582352823484
20090120155138068,2009-01-20T15:51:38.088000Z,-84.016383,-78.139485,1.905,11.24,13.16,-84.018015,-78.140038,1.9245,0.0703,0.1389,0.189,0.1591,0.0695,0.0678,0.0909,5.364,4.397,5.364,0.00074969511,0.09084371637520325
20090120044249064,2009-01-20T04:42:49.072000Z,-83.974189,-78.150158,1.945,5.969,6.639,-83.973933,-78.149909,1.9117,0.067,0.1011,0.1722,0.1193,0.0788,0.0639,0.0844,3.05,2.633,3.05,0.0006007136759999999,0.08437669426062902
20090120143345600,2009-01-20T14:33:45.624000Z,-84.024717,-78.165904,2.025,11.44,13.04,-84.023762,-78.165462,2.0326,0.0582,0.1222,0.1426,0.05,0.059,0.0384,0.0484,3.859,3.222,3.859,0.00011327999999999999,0.04838578003585305
20090120095052136,2009-01-20T09:50:52.156000Z,-83.765206,-78.160122,1.98,30.2,36.48,-83.764924,-78.160351,1.9535,0.2551,0.089,0.0765,0.0248,0.0351,0.0622,0.0378,8.035,6.329,8.035,5.4143855999999995e-05,0.03783116603255322
20090120090829176,2009-01-20T09:08:29.200000Z,-84.045046,-78.168089,2.1,8.507,9.826,-84.043929,-78.167764,2.1099,0.0671,0.1786,0.2113,0.0766,0.0913,0.0462,0.0686,4.201,3.5,4.201,0.00032310339600000003,0.06861944075257843
20090120172734800,2009-01-20T17:27:34.844000Z,-83.957479,-78.166463,1.79,5.287,5.992,-83.960239,-78.166242,1.7975,0.0661,0.1275,0.2619,0.0938,0.1016,0.0938,0.0963,3.549,3.057,3.549,0.0008939215039999999,0.09633108714991376
20090120105636876,2009-01-20T10:56:36.864000Z,-84.030049,-78.134105,1.945,5.438,6.393,-84.03144,-78.13366,1.902,0.238,0.0871,0.0721,0.0561,0.0939,0.0756,0.0736,3.469,2.882,3.469,0.00039824492399999996,0.07357270939010553
20090120093454000,2009-01-20T09:34:54.052000Z,-84.029748,-78.166842,2.045,5.536,6.546,-84.031685,-78.166698,2.0305,0.0617,0.1356,0.1757,0.0692,0.0658,0.0441,0.0586,3.066,2.516,3.066,0.00020080317599999997,0.058558533567596424
20090120071526240,2009-01-20T07:15:26.244000Z,-84.006458,-78.174868,1.93,5.528,6.426,-84.007005,-78.174848,1.9453,0.0758,0.1907,0.2428,0.1648,0.1263,0.1149,0.1337,3.557,2.977,3.557,0.002391556176,0.13372938956996466
20090120095454796,2009-01-20T09:54:54.788000Z,-83.8441,-78.181108,1.55,6.227,6.882,-83.8439,-78.181088,1.7808,0.0784,0.1357,0.849,0.0797,0.129,0.2967,0.145,4.57,3.998,4.57,0.00305046171,0.14502911361503293
20090120041422296,2009-01-20T04:14:22.304000Z,-84.046168,-78.152593,1.99,5.102,5.97,-84.045143,-78.152791,1.9771,0.0642,0.1438,0.165,0.0896,0.0813,0.038,0.0652,3.617,3.013,3.617,0.00027681023999999996,0.06517195024638707
20090120140953188,2009-01-20T14:09:53.184000Z,-84.01505,-78.159504,2.01,10.2,11.55,-84.016987,-78.15987,2.013,0.0689,0.1764,0.1613,0.0601,0.0606,0.0308,0.0482,4.222,3.595,4.222,0.000112175448,0.04822800207108345
20090120054220008,2009-01-20T05:42:20.016000Z,-84.01595,-78.139754,1.94,18.03,20.58,-84.015333,-78.139883,1.9403,0.1638,0.099,0.0641,0.0293,0.0456,0.0438,0.0388,5.776,4.867,5.776,5.8520304e-05,0.03882417100219896
20090120215514360,2009-01-20T21:55:14.368000Z,-83.813713,-78.151095,1.94,11.94,13.51,-83.8139,-78.150762,1.9375,0.0676,0.1086,0.2093,0.0366,0.0747,0.0592,0.0545,4.747,3.956,4.747,0.00016185398400000002,0.054497234548115295
20090120013450960,2009-01-20T01:34:50.968000Z,-83.970262,-78.149756,1.925,5.965,6.919,-83.967779,-78.149177,1.8961,0.0617,0.2641,0.1601,0.1271,0.1035,0.0691,0.0969,3.212,2.69,3.212,0.0009090001349999999,0.09686970620534623
20090120033345944,2009-01-20T03:33:45.964000Z,-83.765643,-78.160078,1.99,50.97,58.3,-83.764905,-78.160437,1.9269,0.2248,0.0815,0.0704,0.0249,0.041,0.0711,0.0417,8.88,7.34,8.88,7.258598999999999e-05,0.04171423353454768
20090120082248696,2009-01-20T08:22:48.704000Z,-83.940852,-78.156568,1.95,9.889,11.53,-83.940397,-78.156773,1.9309,0.2185,0.0725,0.0906,0.054,0.0746,0.0537,0.06,4.506,3.74,4.506,0.00021632507999999996,0.0600300849124461
20090120070918240,2009-01-20T07:09:18.240000Z,-84.031386,-78.13697,1.91,6.183,7.087,-84.03118,-78.137276,1.9112,0.07,0.1009,0.1903,0.0482,0.09,0.06,0.0638,3.829,3.24,3.829,0.00026028,0.06384794632274926
20090120112248716,2009-01-20T11:22:48.716000Z,-83.872012,-78.116578,2.03,7.379,8.577,-83.873415,-78.115956,1.9833,0.2479,0.0995,0.0676,0.0492,0.1027,0.0847,0.0754,3.597,2.97,3.597,0.000427975548,0.07535978525662188
20090120085744288,2009-01-20T08:57:44.300000Z,-84.02144,-78.165726,2.035,6.929,7.97,-84.022474,-78.165269,2.0257,0.0622,0.1444,0.1714,0.0628,0.0766,0.0427,0.059,3.942,3.342,3.942,0.000205407496,0.059002728591609425
20090120140922896,2009-01-20T14:09:22.920000Z,-84.003192,-78.176168,1.945,11.64,13.49,-84.003548,-78.176192,1.9241,0.067,0.1286,0.1969,0.046,0.0601,0.0593,0.0547,5.505,4.616,5.505,0.00016394077999999998,0.05473044748464342
20090120182118700,2009-01-20T18:21:18.728000Z,-83.953697,-78.1507,1.945,7.148,8.209,-83.955058,-78.150689,1.9225,0.2192,0.0812,0.0777,0.0574,0.0771,0.0374,0.0549,3.917,3.311,3.917,0.00016551519600000003,0.054905092078805076
20090120001252368,2009-01-20T00:12:52.384000Z,-83.98075,-78.18558,1.86,8.558,10.13,-83.980738,-78.185589,1.886,0.0829,0.1063,0.2931,0.0484,0.0813,0.1372,0.0814,5.553,4.597,5.553,0.0005398710239999999,0.08142604474594084
20090120012308288,2009-01-20T01:23:08.300000Z,-84.028116,-78.136614,1.93,6.727,7.909,-84.028356,-78.136867,1.9394,0.1934,0.1241,0.0798,0.0913,0.0807,0.0649,0.0782,3.624,2.993,3.624,0.000478177359,0.07819812436768275
20090120094643188,2009-01-20T09:46:43.208000Z,-84.012297,-78.168507,2.0,27.19,31.22,-84.011592,-78.167833,2.0134,0.066,0.1253,0.17,0.0,0.025,0.0,0.0,6.144,5.089,6.144,0.0,0.0
20090120153131792,2009-01-20T15:31:31.812000Z,-84.025591,-78.165993,2.05,7.027,8.081,-84.029502,-78.166027,2.0204,0.0642,0.1647,0.1521,0.08,0.07,0.0465,0.0639,3.744,3.149,3.744,0.00026040000000000004,0.0638577570091856
20090120004721472,2009-01-20T00:47:21.508000Z,-83.980088,-78.184685,1.85,5.961,6.984,-83.979804,-78.183743,1.9452,0.0747,0.1421,0.3197,0.1447,0.1328,0.238,0.166,4.104,3.401,4.104,0.00457344608,0.16598971823868014
20090120214713068,2009-01-20T21:47:13.080000Z,-84.015297,-78.139844,1.96,7.91,8.988,-84.014115,-78.139906,1.9616,0.1939,0.0952,0.0733,0.0421,0.0665,0.0468,0.0508,4.255,3.648,4.255,0.00013102361999999998,0.050790583018950654
20090120190239900,2009-01-20T19:02:39.912000Z,-83.971353,-78.14989,1.945,5.521,6.309,-83.972752,-78.150095,1.9444,0.0704,0.1401,0.1806,0.0667,0.0723,0.0515,0.0629,3.067,2.617,3.067,0.000248354115,0.06285750232109466
20090120130517140,2009-01-20T13:05:17.184000Z,-84.001666,-78.176572,1.905,7.223,8.924,-84.001513,-78.17624,1.9346,0.0652,0.1174,0.2098,0.0382,0.0776,0.0715,0.0596,5.057,3.989,5.057,0.00021194887999999998,0.05962252650572032
20090120063748944,2009-01-20T06:37:48.952000Z,-84.014427,-78.139933,1.91,14.35,16.91,-84.013767,-78.140605,1.9282,0.1848,0.0919,0.0674,0.0351,0.059,0.0414,0.0441,6.224,5.111,6.224,8.573525999999998e-05,0.044094709902718084
20090120043059700,2009-01-20T04:30:59.704000Z,-83.960969,-78.165925,1.905,5.674,6.453,-83.958368,-78.166652,1.86,0.0688,0.1478,0.222,0.0778,0.105,0.0761,0.0853,4.164,3.57,4.164,0.0006216609,0.08534626455373373
20090120052815500,2009-01-20T05:28:15.504000Z,-83.871074,-78.145016,1.91,5.483,6.34,-83.868973,-78.144347,1.9535,0.0645,0.1412,0.1896,0.0849,0.1113,0.0595,0.0825,3.434,2.899,3.434,0.000562237515,0.08253533913018532
20090120113147296,2009-01-20T11:31:47.336000Z,-83.793776,-78.161926,1.855,9.07,10.36,-83.792701,-78.16212,1.7814,0.0124,0.0322,0.0337,0.043,0.0599,0.1211,0.0678,4.425,3.775,4.425,0.00031191727,0.06781823356704247
20090120085653796,2009-01-20T08:56:53.800000Z,-84.034774,-78.167198,2.015,5.334,6.055,-84.036641,-78.166931,2.0285,0.0575,0.1187,0.1956,0.0922,0.0867,0.0498,0.0736,3.156,2.675,3.156,0.000398088252,0.07356306013933009
20090120084649560,2009-01-20T08:46:49.584000Z,-84.047448,-78.168088,2.135,6.298,7.042,-84.048513,-78.167922,2.0827,0.0123,0.0324,0.0334,0.099,0.0894,0.0681,0.0845,4.005,3.462,4.005,0.00060272586,0.08447080022333313
20090120202314280,2009-01-20T20:23:14.292000Z,-83.971352,-78.1498,1.92,6.209,7.355,-83.970367,-78.149687,1.8877,0.0697,0.1364,0.169,0.0683,0.0797,0.0429,0.0616,3.451,2.826,3.451,0.00023352657899999998,0.06158081595719298
20090120013046992,2009-01-20T01:30:47.024000Z,-84.025151,-78.16568,2.07,6.85,7.812,-84.026913,-78.165837,2.0134,0.0596,0.1665,0.1776,0.0892,0.0828,0.0568,0.0748,3.656,3.102,3.656,0.000419511168,0.07485965862109807
20090120061210404,2009-01-20T06:12:10.428000Z,-83.903551,-78.162259,1.795,5.386,6.187,-83.90526,-78.162605,1.7591,0.357,0.1075,0.0841,0.0937,0.1408,0.1474,0.1248,3.841,3.272,3.841,0.0019446423040000004,0.12481877320042087
20090120102213872,2009-01-20T10:22:13.844000Z,-83.798365,-78.161166,1.8,5.393,6.432,-83.796726,-78.161425,1.7966,0.3483,0.1057,0.0909,0.0894,0.1267,0.169,0.1242,3.891,3.19,3.891,0.00191425962,0.12416531064887489
20090120045158536,2009-01-20T04:51:58.544000Z,-84.01421,-78.140023,1.91,11.64,13.4,-84.014071,-78.140595,1.9326,0.0636,0.1194,0.1654,0.0364,0.0688,0.0406,0.0467,4.786,4.019,4.786,0.000101675392,0.046673670060040286
20090120115422284,2009-01-20T11:54:22.312000Z,-83.800328,-78.161301,1.735,6.091,7.205,-83.801273,-78.161476,1.7299,0.0823,0.1216,0.4003,0.0767,0.1723,0.2696,0.1527,4.532,3.724,4.532,0.0035628745360000006,0.15273322066155656
20090120110024028,2009-01-20T11:00:24.056000Z,-84.052065,-78.153351,1.99,5.144,5.906,-84.050187,-78.153185,1.9987,0.0657,0.167,0.1799,0.1156,0.0903,0.0452,0.0778,3.202,2.708,3.202,0.000471828336,0.07785048808624097
20090120175816032,2009-01-20T17:58:16.076000Z,-83.813496,-78.15105,1.94,9.057,10.46,-83.814187,-78.150963,1.9339,0.0669,0.1263,0.2039,0.0491,0.0715,0.061,0.0598,4.27,3.564,4.27,0.00021414965,0.059828179729215926
20090120071112012,2009-01-20T07:11:12.028000Z,-84.031602,-78.136791,1.9,8.8,10.03,-84.031083,-78.137182,1.8986,0.1238,0.2195,0.0759,0.0433,0.0664,0.0555,0.0542,4.279,3.646,4.279,0.00015956916000000001,0.05423958020837467
20090120225623132,2009-01-20T22:56:23.156000Z,-84.012298,-78.168551,2.0,8.218,9.5,-84.01319,-78.168538,1.9892,0.1263,0.1888,0.0684,0.0433,0.0566,0.0375,0.0451,3.884,3.241,3.884,9.190424999999998e-05,0.04512790769650048
20090120072918520,2009-01-20T07:29:18.552000Z,-84.004928,-78.174869,1.95,6.823,7.788,-84.005791,-78.174825,1.9342,0.1244,0.2144,0.0657,0.0561,0.0827,0.0713,0.0692,4.137,3.537,4.137,0.000330794211,0.06915962560412056
20090120210430956,2009-01-20T21:04:30.936000Z,-83.970917,-78.14989,1.935,8.194,9.465,-83.971318,-78.150279,1.9192,0.0731,0.1176,0.1812,0.0577,0.0787,0.0376,0.0555,3.586,3.038,3.586,0.00017074122400000005,0.055476978142056904
20090120211809440,2009-01-20T21:18:09.452000Z,-83.86804,-78.138432,1.955,5.147,6.01,-83.867918,-78.138405,1.9411,0.0705,0.1058,0.1915,0.0501,0.0847,0.0356,0.0533,3.598,2.978,3.598,0.000151067532,0.053258677507585575
20090120132224620,2009-01-20T13:22:24.632000Z,-84.024717,-78.165904,2.045,13.21,14.92,-84.024131,-78.165701,2.0309,0.1519,0.1289,0.0569,0.0346,0.0481,0.0306,0.037,4.248,3.578,4.248,5.0926355999999994e-05,0.037066439185384006
20090120084901500,2009-01-20T08:49:01.492000Z,-83.73811,-78.16293,1.96,7.496,8.284,-83.737357,-78.163201,1.9436,0.082,0.1719,0.389,0.0797,0.0997,0.1984,0.1164,4.121,3.6,4.121,0.001576504256,0.11638536756662707
20090120124320252,2009-01-20T12:43:20.252000Z,-84.029631,-78.135807,1.91,21.14,24.92,-84.031262,-78.136064,1.9103,0.1857,0.0986,0.0817,0.0281,0.0405,0.0413,0.0361,6.601,5.348,6.601,4.7001465000000005e-05,0.036088635757080344
20090120063740196,2009-01-20T06:37:40.244000Z,-83.86541,-78.144074,1.965,7.359,8.371,-83.866528,-78.144384,1.9441,0.1126,0.176,0.0726,0.0497,0.0767,0.0428,0.0546,3.716,3.152,3.716,0.00016315317200000002,0.05464266100139324
20090120084201748,2009-01-20T08:42:01.780000Z,-83.913588,-78.160243,2.02,6.631,7.68,-83.908565,-78.161545,1.8493,0.3612,0.0985,0.0796,0.1049,0.1414,0.1299,0.1244,4.957,4.176,4.957,0.0019267885139999995,0.12443561051668806
20090120105937936,2009-01-20T10:59:37.956000Z,-83.920595,-78.173947,1.695,6.239,7.093,-83.921453,-78.173271,1.7679,0.0857,0.1248,0.3713,0.0794,0.1302,0.1664,0.1198,4.227,3.615,4.227,0.001720223232,0.11981971149165374
20090120094803760,2009-01-20T09:48:03.768000Z,-84.014209,-78.139978,1.905,12.71,14.64,-84.014061,-78.140625,1.9301,0.1923,0.1031,0.0676,0.0467,0.0797,0.0438,0.0546,4.886,4.095,4.886,0.000163023162,0.0546281429872452
20090120060105788,2009-01-20T06:01:05.784000Z,-83.953917,-78.151192,1.975,6.783,7.998,-83.953231,-78.151519,1.9608,0.2292,0.1008,0.076,0.055,0.0728,0.0462,0.057,3.251,2.683,3.251,0.00018498480000000002,0.056978631571713734
20090120185223708,2009-01-20T18:52:23.708000Z,-83.971135,-78.149845,1.935,8.444,9.74,-83.97235,-78.149943,1.9213,0.07,0.1294,0.1744,0.0545,0.0667,0.0372,0.0513,3.763,3.14,3.763,0.00013522757999999998,0.051328088611670285
20090120172926596,2009-01-20T17:29:26.608000Z,-84.025809,-78.165948,2.04,10.6,12.26,-84.027897,-78.166053,2.0168,0.0623,0.123,0.1537,0.0461,0.0537,0.0331,0.0435,4.298,3.548,4.298,8.194136699999999e-05,0.043434457511310635
20090120120106440,2009-01-20T12:01:06.444000Z,-83.97266,-78.149755,1.96,8.316,9.74,-83.971531,-78.149836,1.947,0.0686,0.1391,0.1672,0.0373,0.05,0.0341,0.0399,3.969,3.283,3.969,6.35965e-05,0.03991576021601031
20090120094558800,2009-01-20T09:45:58.836000Z,-83.763234,-78.160883,1.85,38.83,46.68,-83.764148,-78.160459,1.9062,0.1985,0.0848,0.0659,0.0234,0.0408,0.0671,0.04,8.693,6.853,8.693,6.406171200000001e-05,0.04001285253653199
20090120111550680,2009-01-20T11:15:50.684000Z,-84.013561,-78.140516,1.925,12.83,15.27,-84.013765,-78.140446,1.9273,0.1722,0.1059,0.0659,0.0398,0.0562,0.0422,0.0455,5.521,4.484,5.521,9.4391272e-05,0.04553135897228035
20090120183934952,2009-01-20T18:39:34.968000Z,-83.971353,-78.149845,1.93,6.359,7.367,-83.972158,-78.149785,1.9266,0.0702,0.1321,0.1781,0.0602,0.0688,0.037,0.0535,3.424,2.89,3.424,0.00015324511999999997,0.053513359693871096
20090120135228456,2009-01-20T13:52:28.476000Z,-84.023843,-78.16586,2.025,16.68,19.3,-84.02422,-78.165569,2.013,0.0649,0.1194,0.1516,0.025,0.0541,0.0299,0.0343,5.06,4.15,5.06,4.043975e-05,0.03432438943410582
20090120082705444,2009-01-20T08:27:05.496000Z,-84.022526,-78.165144,2.03,5.504,6.339,-84.022435,-78.16531,1.9888,0.0652,0.1353,0.1659,0.0618,0.0777,0.0498,0.0621,3.412,2.869,3.412,0.000239132628,0.06206969512514006
20090120162244084,2009-01-20T16:22:44.100000Z,-84.045225,-78.146771,1.985,8.483,9.808,-84.044803,-78.146878,1.9603,0.0661,0.109,0.1781,0.0407,0.061,0.0424,0.0472,4.474,3.708,4.474,0.00010526648,0.047216816281324875
20090120052620712,2009-01-20T05:26:20.732000Z,-84.012516,-78.168551,2.0,10.61,12.45,-84.014031,-78.168639,1.9746,0.0608,0.136,0.165,0.0375,0.0521,0.0357,0.0412,4.618,3.831,4.618,6.9748875e-05,0.04116351024187082
20090120020531416,2009-01-20T02:05:31.432000Z,-83.924992,-78.187382,1.855,8.293,9.439,-83.925827,-78.187157,1.8765,0.087,0.1121,0.3838,0.0544,0.0956,0.1862,0.099,4.936,4.192,4.936,0.0009683591680000001,0.09893398203759607
20090120155103436,2009-01-20T15:51:03.428000Z,-84.027759,-78.164559,1.98,6.535,7.451,-84.027083,-78.164691,1.971,0.0639,0.196,0.1687,0.088,0.084,0.0511,0.0723,3.403,2.865,3.403,0.0003777312,0.0722871250716892
20090120205315644,2009-01-20T20:53:15.680000Z,-84.030179,-78.166349,1.985,5.587,6.347,-84.028601,-78.166166,1.9938,0.0578,0.2344,0.1602,0.1246,0.1083,0.0662,0.0963,3.079,2.643,3.079,0.0008933147159999999,0.0963092859148792
20090120083909916,2009-01-20T08:39:09.916000Z,-84.007095,-78.148401,2.005,8.33,9.851,-84.008947,-78.148533,1.9807,0.1774,0.1127,0.0661,0.0551,0.061,0.0329,0.048,4.072,3.356,4.072,0.00011058019,0.04799829131649056
20090120055713244,2009-01-20T05:57:13.200000Z,-84.045511,-78.152369,2.07,6.146,7.287,-84.046293,-78.152348,2.0603,0.0666,0.1761,0.1606,0.0704,0.0699,0.0249,0.0497,3.505,2.846,3.505,0.000122531904,0.04966873059202857
20090120042654848,2009-01-20T04:26:54.868000Z,-83.999352,-78.161077,1.96,5.316,5.955,-84.000518,-78.161209,1.9589,0.0662,0.1326,0.2021,0.0657,0.0752,0.0447,0.0605,3.739,3.27,3.739,0.00022084660799999998,0.060445444798339
20090120234555108,2009-01-20T23:45:55.108000Z,-84.048998,-78.169789,2.105,7.467,8.644,-84.050244,-78.170008,2.089,0.0628,0.156,0.1855,0.0727,0.0771,0.0548,0.0675,3.778,3.163,3.778,0.00030716331600000004,0.06747192731133163
20090120034715640,2009-01-20T03:47:15.660000Z,-84.02315,-78.14087,1.955,9.642,11.06,-84.023968,-78.14121,1.9406,0.1185,0.1794,0.0651,0.0414,0.0591,0.0428,0.0471,4.46,3.747,4.46,0.00010472047199999998,0.04713503823100554
20090120132143004,2009-01-20T13:21:43.028000Z,-84.001884,-78.176572,1.915,15.71,18.09,-84.002731,-78.176307,1.934,0.0653,0.1095,0.1886,0.025,0.0441,0.0474,0.0374,6.512,5.456,6.512,5.2258499999999994e-05,0.037386858986262345
20090120013823572,2009-01-20T01:38:23.580000Z,-84.014209,-78.139934,1.915,7.16,8.228,-84.01274,-78.14041,1.9193,0.213,0.1019,0.067,0.0535,0.0786,0.0505,0.0597,3.762,3.201,3.762,0.00021235755,0.05966082236623972
20090120060949996,2009-01-20T06:09:50.016000Z,-84.012516,-78.168596,1.995,9.265,10.56,-84.013808,-78.168879,1.9633,0.1817,0.1241,0.0644,0.0548,0.0584,0.0455,0.0526,5.03,4.283,5.03,0.00014561456,0.05260999583533836
20090120123758716,2009-01-20T12:37:58.756000Z,-84.023182,-78.165278,2.055,9.1,10.48,-84.021037,-78.165328,2.0375,0.0094,0.04,0.0235,0.0385,0.0535,0.0364,0.0422,4.412,3.706,4.412,7.49749e-05,0.04216692826020142
20090120213338200,2009-01-20T21:33:38.224000Z,-83.970482,-78.150069,1.905,7.044,8.141,-83.965662,-78.149474,1.8301,0.0673,0.1768,0.1852,0.1016,0.0838,0.0639,0.0816,3.76,3.164,3.76,0.000544049712,0.08163558857092083
20090120210956444,2009-01-20T21:09:56.452000Z,-83.813278,-78.15105,1.94,8.179,9.82,-83.812231,-78.150953,1.9362,0.0687,0.1277,0.2031,0.0557,0.0812,0.0703,0.0683,4.607,3.719,4.607,0.00031795565199999997,0.06825306883292427
20090120154024112,2009-01-20T15:40:24.144000Z,-84.001974,-78.161435,1.965,6.247,6.987,-84.003801,-78.16141,1.96,0.0571,0.1211,0.151,0.0791,0.0729,0.0482,0.0653,3.672,3.172,3.672,0.000277939998,0.06526049296174592
20090120191035604,2009-01-20T19:10:35.616000Z,-83.971135,-78.149934,1.94,11.6,13.25,-83.972636,-78.150053,1.9292,0.0714,0.1014,0.1645,0.0352,0.0421,0.0319,0.0362,3.96,3.365,3.96,4.7273248e-05,0.03615806219547411
